State,Year,Resource Type,Consumption
Indiana,1970,Solar,0
Indiana,1971,Solar,0
Indiana,1972,Solar,0
Indiana,1973,Solar,0
Indiana,1974,Solar,0
Indiana,1975,Solar,0
Indiana,1976,Solar,0
Indiana,1977,Solar,0
Indiana,1978,Solar,0
Indiana,1979,Solar,0
Indiana,1980,Solar,0
Indiana,1981,Solar,0
Indiana,1982,Solar,0
Indiana,1983,Solar,0
Indiana,1984,Solar,0
Indiana,1985,Solar,0
Indiana,1986,Solar,0
Indiana,1987,Solar,0
Indiana,1988,Solar,0
Indiana,1989,Solar,0
Indiana,1990,Solar,0
Indiana,1991,Solar,0
Indiana,1992,Solar,0
Indiana,1993,Solar,0
Indiana,1994,Solar,0
Indiana,1995,Solar,0
Indiana,1996,Solar,0
Indiana,1997,Solar,0
Indiana,1998,Solar,0
Indiana,1999,Solar,0
Indiana,2000,Solar,0
Indiana,2001,Solar,0
Indiana,2002,Solar,0
Indiana,2003,Solar,0
Indiana,2004,Solar,0.1
Indiana,2005,Solar,0.1
Indiana,2006,Solar,0.1
Indiana,2007,Solar,0.1
Indiana,2008,Solar,0.1
Indiana,2009,Solar,0.1
Indiana,2010,Solar,0.1
Indiana,2011,Solar,0.2
Indiana,2012,Solar,0.2
Indiana,2013,Solar,0.5
Indiana,2014,Solar,1.2
Indiana,2015,Solar,1.7
Indiana,2016,Solar,2.4
Iowa,1960,Solar,0
Iowa,1965,Solar,0
Iowa,1970,Solar,0
Iowa,1971,Solar,0
Iowa,1972,Solar,0
Iowa,1973,Solar,0
Iowa,1974,Solar,0
Iowa,1975,Solar,0
Iowa,1976,Solar,0
Iowa,1977,Solar,0
Iowa,1978,Solar,0
Iowa,1979,Solar,0
Iowa,1980,Solar,0
Iowa,1981,Solar,0
Iowa,1982,Solar,0
Iowa,1983,Solar,0
Iowa,1984,Solar,0
Iowa,1985,Solar,0
Iowa,1986,Solar,0
Iowa,1987,Solar,0
Iowa,1988,Solar,0
Iowa,1989,Solar,0
Iowa,1990,Solar,0
Iowa,1991,Solar,0
Iowa,1992,Solar,0
Iowa,1993,Solar,0
Iowa,1994,Solar,0
Iowa,1995,Solar,0
Iowa,1996,Solar,0
Iowa,1997,Solar,0
Iowa,1998,Solar,0
Iowa,1999,Solar,0
Iowa,2000,Solar,0
Iowa,2001,Solar,0
Iowa,2002,Solar,0
Iowa,2003,Solar,0
Iowa,2004,Solar,0
Iowa,2005,Solar,0
Iowa,2006,Solar,0
Iowa,2007,Solar,0
Iowa,2008,Solar,0
Iowa,2009,Solar,0
Iowa,2010,Solar,0
Iowa,2011,Solar,0
Iowa,2012,Solar,0
Iowa,2013,Solar,0.1
Iowa,2014,Solar,0.3
Iowa,2015,Solar,0.4
Iowa,2016,Solar,0.6
Kansas,1960,Solar,0
Kansas,1965,Solar,0
Kansas,1970,Solar,0
Kansas,1971,Solar,0
Kansas,1972,Solar,0
Kansas,1973,Solar,0
Kansas,1974,Solar,0
Kansas,1975,Solar,0
Kansas,1976,Solar,0
Kansas,1977,Solar,0
Kansas,1978,Solar,0
Kansas,1979,Solar,0
Kansas,1980,Solar,0
Kansas,1981,Solar,0
Kansas,1982,Solar,0
Kansas,1983,Solar,0
Kansas,1984,Solar,0
Kansas,1985,Solar,0
Kansas,1986,Solar,0
Kansas,1987,Solar,0
Kansas,1988,Solar,0
Kansas,1989,Solar,0
Kansas,1990,Solar,0
Kansas,1991,Solar,0
Kansas,1992,Solar,0
Kansas,1993,Solar,0
Kansas,1994,Solar,0
Kansas,1995,Solar,0
Kansas,1996,Solar,0
Kansas,1997,Solar,0
Kansas,1998,Solar,0
Kansas,1999,Solar,0
Kansas,2000,Solar,0
Kansas,2001,Solar,0
Kansas,2002,Solar,0
Kansas,2003,Solar,0
Kansas,2004,Solar,0
Kansas,2005,Solar,0
Kansas,2006,Solar,0
Kansas,2007,Solar,0
Kansas,2008,Solar,0
Kansas,2009,Solar,0
Kansas,2010,Solar,0
Kansas,2011,Solar,0
Kansas,2012,Solar,0
Kansas,2013,Solar,0.1
Kansas,2014,Solar,0.1
Kansas,2015,Solar,0.1
Kansas,2016,Solar,0.1
Kentucky,1960,Solar,0
Kentucky,1965,Solar,0
Kentucky,1970,Solar,0
Kentucky,1971,Solar,0
Kentucky,1972,Solar,0
Kentucky,1973,Solar,0
Kentucky,1974,Solar,0
Kentucky,1975,Solar,0
Kentucky,1976,Solar,0
Kentucky,1977,Solar,0
Kentucky,1978,Solar,0
Kentucky,1979,Solar,0
Kentucky,1980,Solar,0
Kentucky,1981,Solar,0
Kentucky,1982,Solar,0
Kentucky,1983,Solar,0
Kentucky,1984,Solar,0
Kentucky,1985,Solar,0
Kentucky,1986,Solar,0
Kentucky,1987,Solar,0
Kentucky,1988,Solar,0
Kentucky,1989,Solar,0
Kentucky,1990,Solar,0
Kentucky,1991,Solar,0
Kentucky,1992,Solar,0
Kentucky,1993,Solar,0
Kentucky,1994,Solar,0
Kentucky,1995,Solar,0
Kentucky,1996,Solar,0
Kentucky,1997,Solar,0
Kentucky,1998,Solar,0
Kentucky,1999,Solar,0
Kentucky,2000,Solar,0
Kentucky,2001,Solar,0
Kentucky,2002,Solar,0
Kentucky,2003,Solar,0
Kentucky,2004,Solar,0
Kentucky,2005,Solar,0
Kentucky,2006,Solar,0
Kentucky,2007,Solar,0
Kentucky,2008,Solar,0
Kentucky,2009,Solar,0.1
Kentucky,2010,Solar,0.1
Kentucky,2011,Solar,0.1
Kentucky,2012,Solar,0.1
Kentucky,2013,Solar,0.2
Kentucky,2014,Solar,0.2
Kentucky,2015,Solar,0.2
Kentucky,2016,Solar,0.4
Louisiana,1960,Solar,0
Louisiana,1965,Solar,0
Louisiana,1970,Solar,0
Louisiana,1971,Solar,0
Louisiana,1972,Solar,0
Louisiana,1973,Solar,0
Louisiana,1974,Solar,0
Louisiana,1975,Solar,0
Louisiana,1976,Solar,0
Louisiana,1977,Solar,0
Louisiana,1978,Solar,0
Louisiana,1979,Solar,0
Louisiana,1980,Solar,0
Louisiana,1981,Solar,0
Louisiana,1982,Solar,0
Louisiana,1983,Solar,0
Louisiana,1984,Solar,0
Louisiana,1985,Solar,0
Louisiana,1986,Solar,0
Louisiana,1987,Solar,0
Louisiana,1988,Solar,0
Louisiana,1989,Solar,0.1
Louisiana,1990,Solar,0.1
Louisiana,1991,Solar,0.1
Louisiana,1992,Solar,0.1
Louisiana,1993,Solar,0.1
Louisiana,1994,Solar,0.1
Louisiana,1995,Solar,0.1
Louisiana,1996,Solar,0.1
Louisiana,1997,Solar,0.1
Louisiana,1998,Solar,0.1
Louisiana,1999,Solar,0.1
Louisiana,2000,Solar,0.1
Louisiana,2001,Solar,0.1
Louisiana,2002,Solar,0.1
Louisiana,2003,Solar,0.1
Louisiana,2004,Solar,0.1
Louisiana,2005,Solar,0.1
Louisiana,2006,Solar,0.1
Louisiana,2007,Solar,0.1
Louisiana,2008,Solar,0.1
Louisiana,2009,Solar,0.1
Louisiana,2010,Solar,0.1
Louisiana,2011,Solar,0.2
Louisiana,2012,Solar,0.3
Louisiana,2013,Solar,0.7
Louisiana,2014,Solar,1.1
Louisiana,2015,Solar,1.5
Louisiana,2016,Solar,1.8
Maine,1960,Solar,0
Maine,1965,Solar,0
Maine,1970,Solar,0
Maine,1971,Solar,0
Maine,1972,Solar,0
Maine,1973,Solar,0
Maine,1974,Solar,0
Maine,1975,Solar,0
Maine,1976,Solar,0
Maine,1977,Solar,0
Maine,1978,Solar,0
Maine,1979,Solar,0
Maine,1980,Solar,0
Maine,1981,Solar,0
Maine,1982,Solar,0
Maine,1983,Solar,0
Maine,1984,Solar,0
Maine,1985,Solar,0
Maine,1986,Solar,0
Maine,1987,Solar,0
Maine,1988,Solar,0
Maine,1989,Solar,0.1
Maine,1990,Solar,0.1
Maine,1991,Solar,0.1
Maine,1992,Solar,0.1
Maine,1993,Solar,0.1
Maine,1994,Solar,0.1
Maine,1995,Solar,0.1
Maine,1996,Solar,0.1
Maine,1997,Solar,0.1
Maine,1998,Solar,0.1
Maine,1999,Solar,0.1
Maine,2000,Solar,0.1
Maine,2001,Solar,0.1
Maine,2002,Solar,0.1
Maine,2003,Solar,0.1
Maine,2004,Solar,0.1
Maine,2005,Solar,0.1
Maine,2006,Solar,0.1
Maine,2007,Solar,0.1
Maine,2008,Solar,0.1
Maine,2009,Solar,0.1
Maine,2010,Solar,0.1
Maine,2011,Solar,0.1
Maine,2012,Solar,0.2
Maine,2013,Solar,0.3
Maine,2014,Solar,0.3
Maine,2015,Solar,0.3
Maine,2016,Solar,0.4
Maryland,1960,Solar,0
Maryland,1965,Solar,0
Maryland,1970,Solar,0
Maryland,1971,Solar,0
Maryland,1972,Solar,0
Maryland,1973,Solar,0
Maryland,1974,Solar,0
Maryland,1975,Solar,0
Maryland,1976,Solar,0
Maryland,1977,Solar,0
Maryland,1978,Solar,0
Maryland,1979,Solar,0
Maryland,1980,Solar,0
Maryland,1981,Solar,0
Maryland,1982,Solar,0
Maryland,1983,Solar,0
Maryland,1984,Solar,0
Maryland,1985,Solar,0
Maryland,1986,Solar,0
Maryland,1987,Solar,0
Maryland,1988,Solar,0
Maryland,1989,Solar,0
Maryland,1990,Solar,0
Maryland,1991,Solar,0
Maryland,1992,Solar,0
Maryland,1993,Solar,0
Maryland,1994,Solar,0.1
Maryland,1995,Solar,0.1
Maryland,1996,Solar,0.1
Maryland,1997,Solar,0.1
Maryland,1998,Solar,0
Maryland,1999,Solar,0
Maryland,2000,Solar,0
Maryland,2001,Solar,0
Maryland,2002,Solar,0
Maryland,2003,Solar,0
Maryland,2004,Solar,0.1
Maryland,2005,Solar,0.1
Maryland,2006,Solar,0.1
Maryland,2007,Solar,0.1
Maryland,2008,Solar,0.1
Maryland,2009,Solar,0.1
Maryland,2010,Solar,0.2
Maryland,2011,Solar,0.5
Maryland,2012,Solar,1.4
Maryland,2013,Solar,2.2
Maryland,2014,Solar,3.4
Maryland,2015,Solar,4.4
Maryland,2016,Solar,6.8
Massachusetts,1960,Solar,0
Massachusetts,1965,Solar,0
Massachusetts,1970,Solar,0
Massachusetts,1971,Solar,0
Massachusetts,1972,Solar,0
Massachusetts,1973,Solar,0
Massachusetts,1974,Solar,0
Massachusetts,1975,Solar,0
Massachusetts,1976,Solar,0
Massachusetts,1977,Solar,0
Massachusetts,1978,Solar,0
Massachusetts,1979,Solar,0
Massachusetts,1980,Solar,0
Massachusetts,1981,Solar,0
Massachusetts,1982,Solar,0
Massachusetts,1983,Solar,0
Massachusetts,1984,Solar,0
Massachusetts,1985,Solar,0
Massachusetts,1986,Solar,0
Massachusetts,1987,Solar,0
Massachusetts,1988,Solar,0
Massachusetts,1989,Solar,0.2
Massachusetts,1990,Solar,0.2
Massachusetts,1991,Solar,0.2
Massachusetts,1992,Solar,0.2
Massachusetts,1993,Solar,0.2
Massachusetts,1994,Solar,0.2
Massachusetts,1995,Solar,0.2
Massachusetts,1996,Solar,0.2
Massachusetts,1997,Solar,0.2
Massachusetts,1998,Solar,0.2
Massachusetts,1999,Solar,0.2
Massachusetts,2000,Solar,0.2
Massachusetts,2001,Solar,0.2
Massachusetts,2002,Solar,0.2
Massachusetts,2003,Solar,0.2
Massachusetts,2004,Solar,0.2
Massachusetts,2005,Solar,0.2
Massachusetts,2006,Solar,0.2
Massachusetts,2007,Solar,0.3
Massachusetts,2008,Solar,0.3
Massachusetts,2009,Solar,0.4
Massachusetts,2010,Solar,0.7
Massachusetts,2011,Solar,1
Massachusetts,2012,Solar,2.4
Massachusetts,2013,Solar,4.7
Massachusetts,2014,Solar,9.1
Massachusetts,2015,Solar,12.5
Massachusetts,2016,Solar,17.5
 Michigan,1960,Solar,0
 Michigan,1965,Solar,0
 Michigan,1970,Solar,0
 Michigan,1971,Solar,0
 Michigan,1972,Solar,0
 Michigan,1973,Solar,0
 Michigan,1974,Solar,0
 Michigan,1975,Solar,0
 Michigan,1976,Solar,0
 Michigan,1977,Solar,0
 Michigan,1978,Solar,0
 Michigan,1979,Solar,0
 Michigan,1980,Solar,0
 Michigan,1981,Solar,0
 Michigan,1982,Solar,0
 Michigan,1983,Solar,0
 Michigan,1984,Solar,0
 Michigan,1985,Solar,0
 Michigan,1986,Solar,0
 Michigan,1987,Solar,0
 Michigan,1988,Solar,0
 Michigan,1989,Solar,0.2
 Michigan,1990,Solar,0.2
 Michigan,1991,Solar,0.2
 Michigan,1992,Solar,0.2
 Michigan,1993,Solar,0.2
 Michigan,1994,Solar,0.3
 Michigan,1995,Solar,0.3
 Michigan,1996,Solar,0.3
 Michigan,1997,Solar,0.3
 Michigan,1998,Solar,0.3
 Michigan,1999,Solar,0.3
 Michigan,2000,Solar,0.2
 Michigan,2001,Solar,0.2
 Michigan,2002,Solar,0.2
 Michigan,2003,Solar,0.2
 Michigan,2004,Solar,0.2
 Michigan,2005,Solar,0.3
 Michigan,2006,Solar,0.3
 Michigan,2007,Solar,0.4
 Michigan,2008,Solar,0.4
 Michigan,2009,Solar,0.4
 Michigan,2010,Solar,0.5
 Michigan,2011,Solar,0.6
 Michigan,2012,Solar,0.7
 Michigan,2013,Solar,0.8
 Michigan,2014,Solar,0.8
 Michigan,2015,Solar,0.8
 Michigan,2016,Solar,1.1
Minnesota,1960,Solar,0
Minnesota,1965,Solar,0
Minnesota,1970,Solar,0
Minnesota,1971,Solar,0
Minnesota,1972,Solar,0
Minnesota,1973,Solar,0
Minnesota,1974,Solar,0
Minnesota,1975,Solar,0
Minnesota,1976,Solar,0
Minnesota,1977,Solar,0
Minnesota,1978,Solar,0
Minnesota,1979,Solar,0
Minnesota,1980,Solar,0
Minnesota,1981,Solar,0
Minnesota,1982,Solar,0
Minnesota,1983,Solar,0
Minnesota,1984,Solar,0
Minnesota,1985,Solar,0
Minnesota,1986,Solar,0
Minnesota,1987,Solar,0
Minnesota,1988,Solar,0
Minnesota,1989,Solar,0.3
Minnesota,1990,Solar,0.3
Minnesota,1991,Solar,0.3
Minnesota,1992,Solar,0.3
Minnesota,1993,Solar,0.3
Minnesota,1994,Solar,0.3
Minnesota,1995,Solar,0.4
Minnesota,1996,Solar,0.4
Minnesota,1997,Solar,0.4
Minnesota,1998,Solar,0.3
Minnesota,1999,Solar,0.3
Minnesota,2000,Solar,0.3
Minnesota,2001,Solar,0.3
Minnesota,2002,Solar,0.2
Minnesota,2003,Solar,0.2
Minnesota,2004,Solar,0.2
Minnesota,2005,Solar,0.1
Minnesota,2006,Solar,0.1
Minnesota,2007,Solar,0.1
Minnesota,2008,Solar,0.2
Minnesota,2009,Solar,0.2
Minnesota,2010,Solar,0.2
Minnesota,2011,Solar,0.2
Minnesota,2012,Solar,0.3
Minnesota,2013,Solar,0.3
Minnesota,2014,Solar,0.4
Minnesota,2015,Solar,0.5
Minnesota,2016,Solar,0.6
Mississippi,1960,Solar,0
Mississippi,1965,Solar,0
Mississippi,1970,Solar,0
Mississippi,1971,Solar,0
Mississippi,1972,Solar,0
Mississippi,1973,Solar,0
Mississippi,1974,Solar,0
Mississippi,1975,Solar,0
Mississippi,1976,Solar,0
Mississippi,1977,Solar,0
Mississippi,1978,Solar,0
Mississippi,1979,Solar,0
Mississippi,1980,Solar,0
Mississippi,1981,Solar,0
Mississippi,1982,Solar,0
Mississippi,1983,Solar,0
Mississippi,1984,Solar,0
Mississippi,1985,Solar,0
Mississippi,1986,Solar,0
Mississippi,1987,Solar,0
Mississippi,1988,Solar,0
Mississippi,1989,Solar,0
Mississippi,1990,Solar,0
Mississippi,1991,Solar,0
Mississippi,1992,Solar,0
Mississippi,1993,Solar,0
Mississippi,1994,Solar,0
Mississippi,1995,Solar,0
Mississippi,1996,Solar,0
Mississippi,1997,Solar,0
Mississippi,1998,Solar,0
Mississippi,1999,Solar,0
Mississippi,2000,Solar,0
Mississippi,2001,Solar,0
Mississippi,2002,Solar,0
Mississippi,2003,Solar,0
Mississippi,2004,Solar,0
Mississippi,2005,Solar,0
Mississippi,2006,Solar,0
Mississippi,2007,Solar,0
Mississippi,2008,Solar,0
Mississippi,2009,Solar,0
Mississippi,2010,Solar,0
Mississippi,2011,Solar,0
Mississippi,2012,Solar,0
Mississippi,2013,Solar,0
Mississippi,2014,Solar,0
Mississippi,2015,Solar,0
Mississippi,2016,Solar,0.1
Missouri,1960,Solar,0
Missouri,1965,Solar,0
Missouri,1970,Solar,0
Missouri,1971,Solar,0
Missouri,1972,Solar,0
Missouri,1973,Solar,0
Missouri,1974,Solar,0
Missouri,1975,Solar,0
Missouri,1976,Solar,0
Missouri,1977,Solar,0
Missouri,1978,Solar,0
Missouri,1979,Solar,0
Missouri,1980,Solar,0
Missouri,1981,Solar,0
Missouri,1982,Solar,0
Missouri,1983,Solar,0
Missouri,1984,Solar,0
Missouri,1985,Solar,0
Missouri,1986,Solar,0
Missouri,1987,Solar,0
Missouri,1988,Solar,0
Missouri,1989,Solar,0.2
Missouri,1990,Solar,0.2
Missouri,1991,Solar,0.2
Missouri,1992,Solar,0.2
Missouri,1993,Solar,0.2
Missouri,1994,Solar,0.2
Missouri,1995,Solar,0.2
Missouri,1996,Solar,0.2
Missouri,1997,Solar,0.1
Missouri,1998,Solar,0.1
Missouri,1999,Solar,0.1
Missouri,2000,Solar,0.1
Missouri,2001,Solar,0.1
Missouri,2002,Solar,0.1
Missouri,2003,Solar,0.1
Missouri,2004,Solar,0
Missouri,2005,Solar,0
Missouri,2006,Solar,0
Missouri,2007,Solar,0
Missouri,2008,Solar,0
Missouri,2009,Solar,0
Missouri,2010,Solar,0
Missouri,2011,Solar,0
Missouri,2012,Solar,0.2
Missouri,2013,Solar,0.5
Missouri,2014,Solar,1.2
Missouri,2015,Solar,1.5
Missouri,2016,Solar,1.9
Montana,1960,Solar,0
Montana,1965,Solar,0
Montana,1970,Solar,0
Montana,1971,Solar,0
Montana,1972,Solar,0
Montana,1973,Solar,0
Montana,1974,Solar,0
Montana,1975,Solar,0
Montana,1976,Solar,0
Montana,1977,Solar,0
Montana,1978,Solar,0
Montana,1979,Solar,0
Montana,1980,Solar,0
Montana,1981,Solar,0
Montana,1982,Solar,0
Montana,1983,Solar,0
Montana,1984,Solar,0
Montana,1985,Solar,0
Montana,1986,Solar,0
Montana,1987,Solar,0
Montana,1988,Solar,0
Montana,1989,Solar,0
Montana,1990,Solar,0
Montana,1991,Solar,0
Montana,1992,Solar,0
Montana,1993,Solar,0
Montana,1994,Solar,0
Montana,1995,Solar,0
Montana,1996,Solar,0
Montana,1997,Solar,0
Montana,1998,Solar,0
Montana,1999,Solar,0
Montana,2000,Solar,0
Montana,2001,Solar,0
Montana,2002,Solar,0
Montana,2003,Solar,0
Montana,2004,Solar,0
Montana,2005,Solar,0
Montana,2006,Solar,0
Montana,2007,Solar,0
Montana,2008,Solar,0
Montana,2009,Solar,0
Montana,2010,Solar,0
Montana,2011,Solar,0
Montana,2012,Solar,0.1
Montana,2013,Solar,0.1
Montana,2014,Solar,0.1
Montana,2015,Solar,0.1
Montana,2016,Solar,0.1
Nebraska,1960,Solar,0
Nebraska,1965,Solar,0
Nebraska,1970,Solar,0
Nebraska,1971,Solar,0
Nebraska,1972,Solar,0
Nebraska,1973,Solar,0
Nebraska,1974,Solar,0
Nebraska,1975,Solar,0
Nebraska,1976,Solar,0
Nebraska,1977,Solar,0
Nebraska,1978,Solar,0
Nebraska,1979,Solar,0
Nebraska,1980,Solar,0
Nebraska,1981,Solar,0
Nebraska,1982,Solar,0
Nebraska,1983,Solar,0
Nebraska,1984,Solar,0
Nebraska,1985,Solar,0
Nebraska,1986,Solar,0
Nebraska,1987,Solar,0
Nebraska,1988,Solar,0
Nebraska,1989,Solar,0
Nebraska,1990,Solar,0
Nebraska,1991,Solar,0
Nebraska,1992,Solar,0
Nebraska,1993,Solar,0
Nebraska,1994,Solar,0
Nebraska,1995,Solar,0
Nebraska,1996,Solar,0
Nebraska,1997,Solar,0
Nebraska,1998,Solar,0
Nebraska,1999,Solar,0
Nebraska,2000,Solar,0
Nebraska,2001,Solar,0
Nebraska,2002,Solar,0
Nebraska,2003,Solar,0
Nebraska,2004,Solar,0
Nebraska,2005,Solar,0
Nebraska,2006,Solar,0
Nebraska,2007,Solar,0
Nebraska,2008,Solar,0
Nebraska,2009,Solar,0
Nebraska,2010,Solar,0
Nebraska,2011,Solar,0
Nebraska,2012,Solar,0
Nebraska,2013,Solar,0
Nebraska,2014,Solar,0
Nebraska,2015,Solar,0
Nebraska,2016,Solar,0.1
Nevada,1960,Solar,0
Nevada,1965,Solar,0
Nevada,1970,Solar,0
Nevada,1971,Solar,0
Nevada,1972,Solar,0
Nevada,1973,Solar,0
Nevada,1974,Solar,0
Nevada,1975,Solar,0
Nevada,1976,Solar,0
Nevada,1977,Solar,0
Nevada,1978,Solar,0
Nevada,1979,Solar,0
Nevada,1980,Solar,0
Nevada,1981,Solar,0
Nevada,1982,Solar,0
Nevada,1983,Solar,0
Nevada,1984,Solar,0
Nevada,1985,Solar,0
Nevada,1986,Solar,0
Nevada,1987,Solar,0
Nevada,1988,Solar,0
Nevada,1989,Solar,0.1
Nevada,1990,Solar,0.1
Nevada,1991,Solar,0.1
Nevada,1992,Solar,0.1
Nevada,1993,Solar,0.1
Nevada,1994,Solar,0.1
Nevada,1995,Solar,0.2
Nevada,1996,Solar,0.2
Nevada,1997,Solar,0.3
Nevada,1998,Solar,0.3
Nevada,1999,Solar,0.4
Nevada,2000,Solar,0.5
Nevada,2001,Solar,0.5
Nevada,2002,Solar,0.6
Nevada,2003,Solar,0.6
Nevada,2004,Solar,0.6
Nevada,2005,Solar,0.7
Nevada,2006,Solar,0.8
Nevada,2007,Solar,1.5
Nevada,2008,Solar,2.6
Nevada,2009,Solar,2.8
Nevada,2010,Solar,3.4
Nevada,2011,Solar,4.2
Nevada,2012,Solar,6.1
Nevada,2013,Solar,8.8
Nevada,2014,Solar,11.6
Nevada,2015,Solar,18.2
Nevada,2016,Solar,33.3
New Hampshire,1960,Solar,0
New Hampshire,1965,Solar,0
New Hampshire,1970,Solar,0
New Hampshire,1971,Solar,0
New Hampshire,1972,Solar,0
New Hampshire,1973,Solar,0
New Hampshire,1974,Solar,0
New Hampshire,1975,Solar,0
New Hampshire,1976,Solar,0
New Hampshire,1977,Solar,0
New Hampshire,1978,Solar,0
New Hampshire,1979,Solar,0
New Hampshire,1980,Solar,0
New Hampshire,1981,Solar,0
New Hampshire,1982,Solar,0
New Hampshire,1983,Solar,0
New Hampshire,1984,Solar,0
New Hampshire,1985,Solar,0
New Hampshire,1986,Solar,0
New Hampshire,1987,Solar,0
New Hampshire,1988,Solar,0
New Hampshire,1989,Solar,0
New Hampshire,1990,Solar,0
New Hampshire,1991,Solar,0
New Hampshire,1992,Solar,0
New Hampshire,1993,Solar,0
New Hampshire,1994,Solar,0
New Hampshire,1995,Solar,0
New Hampshire,1996,Solar,0
New Hampshire,1997,Solar,0
New Hampshire,1998,Solar,0
New Hampshire,1999,Solar,0
New Hampshire,2000,Solar,0
New Hampshire,2001,Solar,0
New Hampshire,2002,Solar,0
New Hampshire,2003,Solar,0
New Hampshire,2004,Solar,0
New Hampshire,2005,Solar,0
New Hampshire,2006,Solar,0
New Hampshire,2007,Solar,0.1
New Hampshire,2008,Solar,0.1
New Hampshire,2009,Solar,0.1
New Hampshire,2010,Solar,0.1
New Hampshire,2011,Solar,0.1
New Hampshire,2012,Solar,0.1
New Hampshire,2013,Solar,0.2
New Hampshire,2014,Solar,0.2
New Hampshire,2015,Solar,0.3
New Hampshire,2016,Solar,0.5
New Jersey,1960,Solar,0
New Jersey,1965,Solar,0
New Jersey,1970,Solar,0
New Jersey,1971,Solar,0
New Jersey,1972,Solar,0
New Jersey,1973,Solar,0
New Jersey,1974,Solar,0
New Jersey,1975,Solar,0
New Jersey,1976,Solar,0
New Jersey,1977,Solar,0
New Jersey,1978,Solar,0
New Jersey,1979,Solar,0
New Jersey,1980,Solar,0
New Jersey,1981,Solar,0
New Jersey,1982,Solar,0
New Jersey,1983,Solar,0
New Jersey,1984,Solar,0
New Jersey,1985,Solar,0
New Jersey,1986,Solar,0
New Jersey,1987,Solar,0
New Jersey,1988,Solar,0
New Jersey,1989,Solar,0.4
New Jersey,1990,Solar,0.4
New Jersey,1991,Solar,0.4
New Jersey,1992,Solar,0.4
New Jersey,1993,Solar,0.5
New Jersey,1994,Solar,0.5
New Jersey,1995,Solar,0.5
New Jersey,1996,Solar,0.6
New Jersey,1997,Solar,0.6
New Jersey,1998,Solar,0.6
New Jersey,1999,Solar,0.6
New Jersey,2000,Solar,0.6
New Jersey,2001,Solar,0.7
New Jersey,2002,Solar,0.9
New Jersey,2003,Solar,1.2
New Jersey,2004,Solar,1.4
New Jersey,2005,Solar,1.6
New Jersey,2006,Solar,1.9
New Jersey,2007,Solar,2.2
New Jersey,2008,Solar,2.6
New Jersey,2009,Solar,3.3
New Jersey,2010,Solar,4.8
New Jersey,2011,Solar,7.6
New Jersey,2012,Solar,13.7
New Jersey,2013,Solar,16.7
New Jersey,2014,Solar,19.7
New Jersey,2015,Solar,20.9
New Jersey,2016,Solar,22.2
New Mexico,1960,Solar,0
New Mexico,1965,Solar,0
New Mexico,1970,Solar,0
New Mexico,1971,Solar,0
New Mexico,1972,Solar,0
New Mexico,1973,Solar,0
New Mexico,1974,Solar,0
New Mexico,1975,Solar,0
New Mexico,1976,Solar,0
New Mexico,1977,Solar,0
New Mexico,1978,Solar,0
New Mexico,1979,Solar,0
New Mexico,1980,Solar,0
New Mexico,1981,Solar,0
New Mexico,1982,Solar,0
New Mexico,1983,Solar,0
New Mexico,1984,Solar,0
New Mexico,1985,Solar,0
New Mexico,1986,Solar,0
New Mexico,1987,Solar,0
New Mexico,1988,Solar,0
New Mexico,1989,Solar,0.6
New Mexico,1990,Solar,0.6
New Mexico,1991,Solar,0.6
New Mexico,1992,Solar,0.6
New Mexico,1993,Solar,0.6
New Mexico,1994,Solar,0.6
New Mexico,1995,Solar,0.6
New Mexico,1996,Solar,0.6
New Mexico,1997,Solar,0.5
New Mexico,1998,Solar,0.5
New Mexico,1999,Solar,0.5
New Mexico,2000,Solar,0.4
New Mexico,2001,Solar,0.4
New Mexico,2002,Solar,0.3
New Mexico,2003,Solar,0.3
New Mexico,2004,Solar,0.2
New Mexico,2005,Solar,0.2
New Mexico,2006,Solar,0.2
New Mexico,2007,Solar,0.2
New Mexico,2008,Solar,0.2
New Mexico,2009,Solar,0.2
New Mexico,2010,Solar,0.4
New Mexico,2011,Solar,1.7
New Mexico,2012,Solar,3.9
New Mexico,2013,Solar,4.7
New Mexico,2014,Solar,6.2
New Mexico,2015,Solar,7.3
New Mexico,2016,Solar,8.6
New York,1960,Solar,0
New York,1965,Solar,0
New York,1970,Solar,0
New York,1971,Solar,0
New York,1972,Solar,0
New York,1973,Solar,0
New York,1974,Solar,0
New York,1975,Solar,0
New York,1976,Solar,0
New York,1977,Solar,0
New York,1978,Solar,0
New York,1979,Solar,0
New York,1980,Solar,0
New York,1981,Solar,0
New York,1982,Solar,0
New York,1983,Solar,0
New York,1984,Solar,0
New York,1985,Solar,0
New York,1986,Solar,0
New York,1987,Solar,0
New York,1988,Solar,0
New York,1989,Solar,0.3
New York,1990,Solar,0.3
New York,1991,Solar,0.3
New York,1992,Solar,0.3
New York,1993,Solar,0.3
New York,1994,Solar,0.4
New York,1995,Solar,0.5
New York,1996,Solar,0.5
New York,1997,Solar,0.5
New York,1998,Solar,0.6
New York,1999,Solar,0.6
New York,2000,Solar,0.6
New York,2001,Solar,0.6
New York,2002,Solar,0.6
New York,2003,Solar,0.6
New York,2004,Solar,0.7
New York,2005,Solar,0.8
New York,2006,Solar,1
New York,2007,Solar,1.2
New York,2008,Solar,1.3
New York,2009,Solar,1.5
New York,2010,Solar,1.7
