Year,user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2016,2161450206,"@BillSparow1 Fossil fuels have brought tremendous advantages to our lives & remain, a reliable source of energy \n\nhttps://t.co/6OaYJxCEvP",bill/sparow,2161450206,BillSparow1,1,NSW,NSW,User location,
2016,745848188,RT @PaulEDawson: Wind and solar energy to be cheaper than fossil fuels by 2018 #ActOnClimate #ClimateChange https://t.co/MeHGDZO15r,Anita Woodruff,745848188,anitaw1610,1,Seattle,Seattle,User location, Washington
2016,1905076808,"RT @DrFunkySpoon: Progress is painfully slow, and this will cost us, but we will awaken and  move beyond fossil fuels. https://t.co/JxOTIgD…",Brett🌹,1905076808,pensgooner,1,"Seattle, WA","Seattle, WA",User location, Washington
2016,12512292,RT @nature_brains: Solar and wind is now the same price or cheaper than new fossil fuel capacity in more than 30 countries. via @qz https:/…,Hessie Jones,12512292,hessiejones,1,"43.773471,-79.184628","43.773471,-79.184628",User location,
2016,15223619,RT @nature_brains: Solar and wind is now the same price or cheaper than new fossil fuel capacity in more than 30 countries. via @qz https:/…,Steve Ardire,15223619,sardire,1,Seattle area,Seattle area,User location, Washington
2016,209745713,Solar and wind is now the same price or cheaper than new fossil fuel capacity in more than 30 countries. via @qz https://t.co/SyhdnUxuqX,Cool Green Science,209745713,nature_brains,1,72 countries,72 countries,User location,
2016,72732934,2016 was the year solar panels finally became cheaper than fossil fuels. https://t.co/XHaVvGTg23,BusinessForward,72732934,BusinessForward,1,Washington DC,Washington DC,User location, D.C.
2016,780315067,RT @ClimateReality: Wow! Portland bans new fossil fuel infrastructure in stand against #ClimateChange https://t.co/ug1eMom5zk https://t.co/…,Genesis Modeling,780315067,RainPule,1,Tshwane,Tshwane,User location,
2016,54786199,"Boone, NC Passes Historic Resolution: Ditch Fossil Fuels, Go 100% Clean Energy https://t.co/SdaSM1RzDF",Pat Brunson,54786199,pabvlnb,1,"Las Vegas, NV","Las Vegas, NV",User location, Nevada
2016,7.90E+17,RT @MikeHudema: 2016 was the year #solar panels became cheaper than fossil fuels. Wait for 2017 https://t.co/g81WIa0c0q #ActOnClimate #rene…,Wendy K8 Moments,7.90E+17,Wekup8me,1,"Edge of rain & sun, Washington","Edge of rain & sun, Washington",User location,
2016,17357759,#CleanEnergyFuture or there won't be one #RenewableEnergy #CleanEnergy #WindPower #SolarPower https://t.co/st4hEhSfIY,Mike Carberry,17357759,mikecarberry,1,"Iowa City, Iowa, USA","Iowa City, Iowa, USA",User location, Iowa
2016,24978284,RT @AlexEpstein: In 2007/08 candidate @BarackObama declared his intention to destroy fossil fuel energy in US and around the world. https:/…,🦊 Mikofox 🍁,24978284,mikofox,1,Last Frontier - North of 61°,Last Frontier - North of 61°,User location,
2016,1712480245,"RT @DrFunkySpoon: Progress is painfully slow, and this will cost us, but we will awaken and  move beyond fossil fuels. https://t.co/JxOTIgD…",Pam Bell Rossetter,1712480245,pamelabell64,1,"Tucson, AZ","Tucson, AZ",User location, Arizona
2016,53724373,Survey: Should ‘developed’ nations subsidise developing nations to use less fossil fuels? https://t.co/DQZe5oGv2i,REGENERATIVE.COM,53724373,regenerativecom,1,United States,United States,User location,
2016,143527462,Solar power is cheaper than fossil fuels in 30 countries https://t.co/ujhoAE1rkn,Pete Crane,143527462,KadamBPD,1,Over the hills and far away!,Over the hills and far away!,User location,
2016,821842872,RT @skyfishgoo: @Fixer_guy @HippieBookkeep @Twitlertwit \n\na quick search of EROI for various fossil fuels will be illuminating\n\nhttps://t.c…,Fixer Guy,821842872,Fixer_guy,1,"Boondocks, USA ","Boondocks, USA ",User location, Utah
2016,41433699,RT @PaulRobbins15: Subsidies to fossil fuels in 2015: $5.3 trillion. Coal: 52% of post-tax subsidies (3% global GDP in 2011) owing to under…,Joshua Newell,41433699,joshnewell,1,University of Michigan,University of Michigan,User location,Michigan
2016,6482562,"@OperadorNuclear @CO2Counter And without fossil fuels, no wind available... #Backup",Jean-Philippe Brette,6482562,nikopol,1,Boulogne Billancourt - France,Boulogne Billancourt - France,User location,
2016,310879097,"No fossil fuels, to keep hypocrisy to a minimum. Sorry GE, your wind power is minimal, and damn you for helping create planned obsolescence.",Jack,310879097,Jackscarab,1,"Oklahoma. No, really.","Oklahoma. No, really.",User location,Oklahoma
2016,322292750,RT @MikeHudema: 2016 was the year #solar panels became cheaper than fossil fuels. Wait for 2017 https://t.co/g81WIa0c0q #ActOnClimate #rene…,Matthew,322292750,mattb_d,1,"Cambridge, England","Cambridge, England",User location,
2016,94827307,Solar Energy Is Now Cheaper Than Fossil Fuels https://t.co/QyU9RIRRI4 by @mnetnews https://t.co/tAlbBSqirb,Conard Corporation,94827307,Conardcorp,1,Glastonbury CT,Glastonbury CT,User location,Connecticut
2016,4288150155,RT @HunterCutting: Is the danger of fossil fuels beginning to sink into the American consciousness? New polling numbers from Gallup: https:…,Robert Howarth,4288150155,howarth_cornell,1,"Cornell University, Ithaca, NY","Cornell University, Ithaca, NY",User location,New York
2016,3414497338,"@TheEconomist\nW/o fossil fuels & uranium (which are getting depleted), plastics, oil-derived pesticides & fertilizers (all are)...",Jordanus Catalanus,3414497338,Frater_Jordanus,1,Catalonia in the Sky with Diamonds,Catalonia in the Sky with Diamonds,User location,
2016,313127868,RT @EcoWatch: It's Official: Solar Energy Cheaper Than Fossil Fuels https://t.co/9BSQCRZDiP @votesolar @SolarPowerWorld,james t. randall,313127868,sparkyjim42,1,"Palmdale, California","Palmdale, California",User location, California
2016,910793808,Subsidies to fossil fuels in 2015: $5.3 trillion. Coal: 52% of post-tax subsidies (3% global GDP in 2011) owing to… https://t.co/fisli8eSqQ,Paul Robbins,910793808,PaulRobbins15,1,University of Wisconsin,University of Wisconsin,User location,Wisconsin
2016,518417094,'2016 was the year #solar panels finally became cheaper than fossil fuels. Just wait for 2017'… https://t.co/Zj0tAdDfnG,Prospect Group,518417094,ProspectUpdate,1,London,London,User location,
2016,218132696,@StormSignalSA @EcoSenseNow @co2science @Co2Coalition Richest companies on the planet fossil fuels follow the paper trail,Dave s,218132696,SDavesivers1,1,England,England,User location,
2016,1074007556,"RT @LindaMSmith6: Let's review, it's about survival. All of us. Fossil fuels have choked us long enuf. Politicians can NOT fix this. Big bi…",Janus Sharpe,1074007556,zoomii333,1,"Peterborough, Ontario","Peterborough, Ontario",User location,
2016,1499484122,"RT @samanthagoh_sl: Solar panel farm grows 17,000 tons of food without soil, pesticides, fossil fuels or groundwater #solarenergy #sustaina…",Reis Mulita,1499484122,RMulita,1,"Albania, Colombia","Albania, Colombia",User location,
2016,802356464,"RT @neurosocialself: Climate change: a species-level emergency, but almost no one is acting like it is. Why? Maths V Tough to Understand ht…",NatureLover,802356464,AmbianceReview,1,London,London,User location,
2016,391723359,"RT @DrFunkySpoon: Progress is painfully slow, and this will cost us, but we will awaken and  move beyond fossil fuels. https://t.co/JxOTIgD…",Chris Maslanka,391723359,ChrisMaslanka,1,The Real World,The Real World,User location,
2016,8.02E+17,RT @RyanDPappal: Elon Musk: all fossil fuels are currently subsidized because cost of carbon is not being applied. https://t.co/6MniG4pHTA,TFCCA,8.02E+17,TexansFCCA,1,"Texas, USA","Texas, USA",User location,Texas
2016,97092430,Elon Musk: all fossil fuels are currently subsidized because cost of carbon is not being applied. https://t.co/6MniG4pHTA,Ryan D. Pappal,97092430,RyanDPappal,1,Texas,Texas,User location,Texas
2016,552898651,RT @REALiceCanada: DYK Investments in renewable energy have surpassed investments in fossil fuels every year since 2010? #energy #RealiceCA,LinkedMoms,552898651,LinkedMoms,1,"Canada, US","Canada, US",User location, New Mexico
2016,596216642,"RT @DrFunkySpoon: Progress is painfully slow, and this will cost us, but we will awaken and  move beyond fossil fuels. https://t.co/JxOTIgD…",omar perez,596216642,PutoAstronauta,1,Milky Way Galaxy,Milky Way Galaxy,User location,
2016,57871450,"RT @MeckeringBoy: I cannot fathom how we can give the richest $50,000,000,000 while others are homeless\n\n$10bn jailing refugees?\n\nBillions…",junglefruits,57871450,junglefruits,1,"South Yaamba, QLD","South Yaamba, QLD",User location,
2016,2385127772,RT @gLAWcal: Global carbon dioxide emissions from fossil fuels and industry have stabilised for a third year in a row. #COP22 \nhttps://t.co…,Paolo Davide Farah,2385127772,PaoloDFarah,1,#West Virginia #USA,#West Virginia #USA,User location,West Virginia
2016,164336229,"In 2016, Solar-Panel Energy Finally Became Cheaper Than Fossil Fuels - Coren, Qz https://t.co/SNEqO7Rjxa",shahriyar gourgi,164336229,shahin_gourgi,1,Norway,Norway,User location,
2016,378703672,"Progress is painfully slow, and this will cost us, but we will awaken and  move beyond fossil fuels. https://t.co/JxOTIgDPnW",David Grinspoon,378703672,DrFunkySpoon,1,Biosphere One,Biosphere One,User location,
2016,354151797,"@thinkprogress I know #Obama tried, but fossil fuels are still legal.",Greta,354151797,sasso333,1,all over the map,all over the map,User location,
2016,7.87E+17,RT @HunterCutting: Is the danger of fossil fuels beginning to sink into the American consciousness? New polling numbers from Gallup: https:…,Canada Green Corps,7.87E+17,UNACGreenCorps,1,Canada,Canada,User location,
2016,36158606,"RT @pfinette: At least solar didn't disappoint in 2016: In 2016, solar-panel energy finally became cheaper than fossil fuels. https://t.co/…",Rolf Blijleven,36158606,RolfBly,1,"Utrecht, The Netherlands","Utrecht, The Netherlands",User location,
2016,2497242884,RT @HunterCutting: Is the danger of fossil fuels beginning to sink into the American consciousness? New polling numbers from Gallup: https:…,Naomi Oreskes,2497242884,NaomiOreskes,1,"Massachussetts, USA","Massachussetts, USA",User location,Massachusetts
2016,138235115,@JWagstaffe  ...and that aviation 1st: The solar powered airplane that flew all around the planet sans fossil fuels! : -) #SolarImpulse,Tom Childs,138235115,subtomatoe,1,West Coast of Canada,West Coast of Canada,User location,
2016,18686558,"Oil giant quits tar sands, embraces offshore wind instead ~ https://t.co/FYsVMBeOrl #fossilfuels #renewable #green",mcatlett,18686558,mcatlett,1,California,California,User location,California
2016,2500065450,RT @ClimateReality: Wow! Portland bans new fossil fuel infrastructure in stand against #ClimateChange https://t.co/ug1eMom5zk https://t.co/…,CURO Climate,2500065450,CUROClimate,1,"Los Angeles, California","Los Angeles, California",User location, California
2016,619214857,RT @WarrenWhitlock: Wind and solar have grown seemingly unstoppable.\nhttps://t.co/egGb2mLEUs\n#solarenergy #technology #ochen,Kasia,619214857,kjsmietana,1,"Buffalo, NY","Buffalo, NY",User location, New York
2016,35885625,"RT @nano_dash: In 2016, solar-panel energy finally became cheaper than fossil fuels. Just wait for 2017. -... https://t.co/lO9R7abYLu",Fear Breagh fanfiction,35885625,EimhinMcNamara,1,Dublin,Dublin,User location,
2016,22823425,RT @AlexEpstein: In 2007/08 candidate @BarackObama declared his intention to destroy fossil fuel energy in US and around the world. https:/…,🇨🇦 Richard Austin CD 🇨🇦,22823425,RichardAustin77,1,"Toronto,Ontario,Canada","Toronto,Ontario,Canada",User location,
2016,7.95E+17,RT @ClimateReality: Wow! Portland bans new fossil fuel infrastructure in stand against #ClimateChange https://t.co/ug1eMom5zk https://t.co/…,Geoff Castro,7.95E+17,geoff_castro17,1,"Metro Manila, Philippines","Metro Manila, Philippines",User location,
2016,52175909,"This is a really good thing. Less traffic, use less fossil fuels, better health, save money. We should all use our… https://t.co/O0FspVeF2C",Focus + Finance,52175909,focusandfinance,1,"Williamsburg, Brooklyn","Williamsburg, Brooklyn",User location,New York
2016,516611838,"This is a really good thing. Less traffic, use less fossil fuels, better health, save money. We should all use our… https://t.co/A1FXrmaW1e",HyperOptik Creative,516611838,HyperOptikCreat,1,"Williamsburg, Brooklyn","Williamsburg, Brooklyn",User location,New York
2016,18518564,"This is a really good thing. Less traffic, use less fossil fuels, better health, save money. We should all use our… https://t.co/zxF74wx5hU",Debbie Davies,18518564,DebbieTDavies,1,"Williamsburg, Brooklyn","Williamsburg, Brooklyn",User location,New York
2016,174344393,"Fossil fuels should be classified as feedstock, not fuel. Small accounting change = big impact @ethicalmarkets https://t.co/ITdb0uie9Y",Timothy Nash,174344393,timenash,1,Toronto,Toronto,User location,
2016,282195067,RT @AlexEpstein: In 2007/08 candidate @BarackObama declared his intention to destroy fossil fuel energy in US and around the world. https:/…,Terence Corcoran,282195067,terencecorcoran,1,"Toronto, Ontario","Toronto, Ontario",User location,
2016,224159550,It's time to kick fossil fuels to the dust-bin of humanity's history. https://t.co/9jTtLlPJL4,Vision for America,224159550,vision4america,1,United States,United States,User location,
2016,2497578709,"RT @SmallPlanetInst: The economics of fossil fuels are changing forever--> Oil giant quits #tarsands, embraces #offshore #wind instead  htt…",Mercy,2497578709,WrenSoar,1,"Salt Lake City, Utah USA","Salt Lake City, Utah USA",User location, Utah
2016,7.67E+17,"RT @Solar___Power: In 30 Countries, Solar And Wind Now Cost The Same As Fossil Fuels, Report Says https://t.co/qiscpPs4Fy https://t.co/Hd2y…",I am not understanding,7.67E+17,awwaliyerh,1,Nigeria,Nigeria,User location,
2016,56058165,@hare_wood When fossil fuels collapse Saudi and Iran will go into meltdown. Syria will seem like a minor skirmish.,Chris Gardiner,56058165,chrisG987,1,"www,squareworld.xyz","www,squareworld.xyz",User location,
2016,344916152,@SteveDyck All hands on deck for a sustainable and prosperous future. Fossil fuels continue to dominate as we speak https://t.co/GVhveJ5IP3,Abhi 🇺🇸 🇨🇦,344916152,akantamn,1,"Guelph, Ontario","Guelph, Ontario",User location,
2016,1377365706,RT @EcoWatch: It's Official: Solar Energy Cheaper Than Fossil Fuels https://t.co/BEGahnj1tM @Solar_Editor @solarcentury,Goffinet McLaren,1377365706,McLarenGoffinet,1,"Litchfield, SC","Litchfield, SC",User location, South Carolina
2016,56214579,RT @ClimateReality: Wow! Portland bans new fossil fuel infrastructure in stand against #ClimateChange https://t.co/ug1eMom5zk https://t.co/…,diana drake,56214579,sun09RE,1,Miami florida,Miami florida,User location, Florida
2017,2840735386,RT @350: You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world using #2017Cli…,Orrin Williams,2840735386,transformchgo,1,"Chicago, IL","Chicago, IL",User location,
2017,343956175,RT @JimHarris: THE TRUTH ABOUT JOBS: The Smart Economy Creates WAY More Jobs Than Dirty Fossil Fuels. Technology play a key role in the sma…,Sebastian White,343956175,SebWrites,1,Edinburgh ~ Heart of Scotland!,Edinburgh ~ Heart of Scotland!,User location,
2017,1348379911,"RT @DecarbonizeNOW: Yes, this would be useful information.  The relevant phrase I came across recently is that solar and wind have ""hidden…",Erik Lindberg,1348379911,ErikLindy,1,"Saskatchewan, Canada","Saskatchewan, Canada",User location,
2017,8.54E+17,At this moment 95.45% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and producing only 0.02%,Reliable AB Energy,8.54E+17,ReliableAB,7,Alberta,Alberta,User location,
2017,14642444,@JustinTHaskins @scottiev @her2cubs @elizabethforma And we need to do everything we possibly can to reduce our depe… https://t.co/fr5TjHgPsv,Ken Deshaies,14642444,PassDaWord,1,"Littleton, Colorado","Littleton, Colorado",User location,Colorado
2017,46418525,RT @350: You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world using #2017Cli…,NewEconomyCoalition,46418525,NewEconomics,1,"Boston, MA","Boston, MA",User location, Massachusetts
2017,2934177608,RT @CarlSvanberg: @Daniel0311Duffy @johanknorberg @lisakvandamme @AmyPeikoff @PSchwartzIDS @stephiegal @morganisawizard @ProfLHanson @legen…,Bill Sekerak,2934177608,billsekerak3,1,"Oxnard, CA","Oxnard, CA",User location, California
2017,32658528,"RT @SteveSGoddard: Tens of millions of east coast liberals, currently being kept alive by the fossil fuels they fear. https://t.co/JHGryV7B…",Pissed Off Crone,32658528,Sharex1,1,Nirvana,Nirvana,User location, Michigan
2017,8.32E+17,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,linny306,8.32E+17,Linny306Linda,1,Canada,Canada,User location,
2017,2829062082,"RT @CCAN: 2017 was the year that Virginians resisted fossil fuels and pushed for clean, #RenewableEnergy. We hope 2018 is another strong ye…",WowUpsideDown,2829062082,conrfam16,1,"Maryland, USA","Maryland, USA",User location,Maryland
2017,630319799,RT @lakotalaw: Need a New Years resolution? Try divesting yourself from fossil fuels if you haven't done so already :) https://t.co/505Aweb…,April Thompson,630319799,dishgirl4,1,On stolen Sauk & Meskwaki land,On stolen Sauk & Meskwaki land,User location,
2017,27948689,@JustinTHaskins @PlanetLuvie @scottiev @her2cubs @elizabethforma If you think fossil fuels are necessary just becau… https://t.co/x23TwndVZb,Dave Stagner,27948689,davestagner,1,Minneapolis,Minneapolis,User location, Minnesota
2017,7.57E+17,RT @ReliableAB: At this moment 95.48% of Alberta's electricity is being produced by fossil fuels while wind is at 5.19% capacity and produc…,Ted Milo,7.57E+17,tedmilo100,7,"Kincora, Calgary","Kincora, Calgary",User location,
2017,7.85E+17,@PetyaLB Why would you think that? Fossil fuels created our civilization...and the CO2 based AGW nonsense is just t… https://t.co/cUjznReb0I,Lorne Cooper,7.85E+17,CooperLorne,1,"Saskatoon, Saskatchewan","Saskatoon, Saskatchewan",User location,
2017,528893228,@jamesho23450841 MAN-CAUSED MUSLIM CHANGE actually kills tens-of thousands every year.\n\n'Man-caused Global Warming'… https://t.co/VngEYHXqfL,HURRICANEPAUL,528893228,HURRICANEPAUL,1,Kailua Hawaii,Kailua Hawaii,User location,Hawaii
2017,20878297,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Ezra Levant 🍁,20878297,ezralevant,2,Canada and the world,Canada and the world,User location,
2017,465840000,@smbunten @aewcpa @lilindian @FreemanWSJ @jamestaranto @TiarasBar @dennispaine @DennisP220 @JudePattersonG @KCTaz… https://t.co/Zq3DEp90ki,Michele Schiesser,465840000,MicheleSchiesse,1,"Spotsylvania County, Virginia ","Spotsylvania County, Virginia ",User location, Virginia
2017,55855923,@AriSchulman @neiltyson Shifting public opinion on global nuclear war and doing so on anthropic climate change are… https://t.co/FhfGuQlqvV,"not mad, actually laughing",55855923,atom_smashr,1,dat 315,dat 315,User location,
2017,1350024152,RT @ReliableAB: At this moment 95.76% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Eric Collins,1350024152,Eric_Ke_Collins,1,"Calgary, AB, Canada","Calgary, AB, Canada",User location,
2017,131239767,RT @ReliableAB: At this moment 96.61% of Alberta's electricity is being produced by fossil fuels while wind is at 0.69% capacity and produc…,eric rousseau,131239767,erousseauscp,2,canada,canada,User location,
2017,2740308087,"Candles are fossil fuels, num nutz! https://t.co/X3qBkFTyCk",(((Shields))),2740308087,yishaishields,1,"Baltimore, MD","Baltimore, MD",User location,
2017,560242800,"RT @GaiaLovesMe: @financialpost Babs has interesting delusions, especially about solar and wind energy replacing fossil fuels in Canada by…",CountRollo,560242800,CountRollo,1,Great Britain,Great Britain,User location,
2017,946126124,"RT @NYGovCuomo: With @NYSComptroller, New York State will begin planning to divest the state retirement fund from fossil fuels. https://t.c…",rhodogal,946126124,sarmcbride,1,planet earth,planet earth,User location,
2017,38885578,RT @ReliableAB: At this moment 95.76% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Gary Lamphier,38885578,lamphieryeg,4,"Edmonton, Alberta","Edmonton, Alberta",User location,
2017,7.55E+17,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Gravity Storm,7.55E+17,GravityStorm1,1,North America,North America,User location,
2017,4308004936,RT @ElonMuskNewsOrg: “We must achieve a sustainable energy economy or we will run out of fossil fuels to burn and civilization will collaps…,Graceinla,4308004936,girlnamedgil,1,"Studio City, Los Angeles","Studio City, Los Angeles",User location,California
2017,7.50E+17,"""What people often don’t realize is that having access to affordable energy plays a crucial role in lifting people… https://t.co/6z4Rqg0UQf",Grounded in Fact,7.50E+17,GroundedinFact,2,"Washington, DC","Washington, DC",User location, D.C.
2017,7.47E+17,@nevgreen @riversimple @HyGenInc The thing that will weigh against fossil fuels ia the demand fall....it is happeni… https://t.co/hXq4Pv4qmv,the thorn!,7.47E+17,investinbritian,1,"Cardiff, Wales","Cardiff, Wales",User location,
2017,202277395,"RT @Wilderness: ""As the world rightly tries to throttle back the production and burning of fossil fuels, it’s ludicrous to go to such extre…",Lisa Gonzalez,202277395,lisadalibrarian,1,"California, USA","California, USA",User location,California
2017,9.46E+17,RT @jon_bartley: It would be worrying if renewable energy wasn’t increasing! The crucial question is whether we are moving fast enough away…,A.Sentient,9.46E+17,Melis72Cares,1,"Hull, England","Hull, England",User location,
2017,3083217552,RT @ReliableAB: At this moment 96.24% of Alberta's electricity is being produced by fossil fuels while wind is at 2.21% capacity and produc…,THE PUSH,3083217552,bf24d15693a4473,1, Alberta, Alberta,User location,
2017,33009137,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Jim Hanna,33009137,hannajim,1,"Seattle, WA USA","Seattle, WA USA",User location, Washington
2017,466751956,RT @icbinns: @larskohler @JohnPalkovic @SarahEMyhre @MichaelEMann Primary motivator is money. There is a lot of money in fossil fuels and t…,MyGivenNameisChuy,466751956,ElDon78,1,Davis,Davis,User location, California
2017,26593129,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Stephen Leahy,26593129,StephenLeahy,1,"Uxbridge, Ontario, Canada","Uxbridge, Ontario, Canada",User location,
2017,27830822,RT @CarlSvanberg: @Daniel0311Duffy @johanknorberg @lisakvandamme @AmyPeikoff @PSchwartzIDS @stephiegal @morganisawizard @ProfLHanson @legen…,stephiegal,27830822,stephiegal,1,United States,United States,User location,
2017,4246953035,@BreitbartNews Apparently Liberals believe the Earth's temperature has been constant since before Homo sapiens firs… https://t.co/V1sH4qHrcU,Skeeterbeater,4246953035,jgtibbs200,1,"Florida, USA","Florida, USA",User location,Florida
2017,7.86E+17,The Netherlands Confronts a Carbon Dilemma: Sequester or Recycle? #greentech https://t.co/174AnUKCTL,Jack Alcock,7.86E+17,jackealcock,1,"Amsterdam, The Netherlands","Amsterdam, The Netherlands",User location,
2017,250402748,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",John Orr,250402748,CoyoteGulch,1,"Denver, CO","Denver, CO",User location, Colorado
2017,228875670,RT @insideclimate: What's the most powerful evidence climate scientists have of global warming?\n\nThe oceans hold the story of a planet warm…,Dean Turner,228875670,TheCrossingLand,1,Bermagui NSW Australia,Bermagui NSW Australia,User location,
2017,8.40E+17,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",HouseStories,8.40E+17,myhousestories,1,"Texas, USA","Texas, USA",User location,Texas
2017,301779920,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Craig Skalicky,301779920,craigskalicky,1,Where ever I may roam....,Where ever I may roam....,User location,
2017,7.22E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Robert Lee 🍀,7.22E+17,downtownrob88,1,South of the 45th parallel,South of the 45th parallel,User location, Montana
2017,361933611,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Geoff Coventry,361933611,gladkiwi,1,"Overland Park, Kansas, USA","Overland Park, Kansas, USA",User location, Kansas
2017,9.38E+17,RT @lakotalaw: Need a New Years resolution? Try divesting yourself from fossil fuels if you haven't done so already :) https://t.co/505Aweb…,Jibralta the Deep State Witch💃🌊🍾,9.38E+17,PeconicLady,1,Southern California,Southern California,User location,California
2017,2353805124,RT @GuardianLabsAUS: “Countries need to recognise #renewables as a clean alternative to burning fossil fuels.” Paid for by @AustEthical htt…,Australian Nature,2353805124,AustralNature,1,"Yap, Fed. States of Micronesia","Yap, Fed. States of Micronesia",User location,
2017,9.45E+17,RT @CarlSvanberg: @Daniel0311Duffy @johanknorberg @lisakvandamme @AmyPeikoff @PSchwartzIDS @stephiegal @morganisawizard @ProfLHanson @legen…,Lord Depression Cop🐻,9.45E+17,CopDepression,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
2017,280082481,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Janis Sexton ☘🍸,280082481,Ez4u2say_Janis,1,"Newfoundland and Labrador, Can","Newfoundland and Labrador, Can",User location,
2017,8.81E+17,RT @Voltron5000: #2018ScientificDiscoveries Will Humanity finally get smarter and get off of fossil fuels & onto clean energy that is ecosy…,🦉corazon deoro🦉,8.81E+17,PissOffCult45,1,Northeast USA,Northeast USA,User location,Nebraska
2017,110055666,"RT @Wilderness: ""As the world rightly tries to throttle back the production and burning of fossil fuels, it’s ludicrous to go to such extre…",Fran Overall,110055666,sandfran,1,Nashville,Nashville,User location, Tennessee
2017,123102547,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Leslie McCowen 💖🍒🐝,123102547,lovemychris,1,"Brewster, Ma","Brewster, Ma",User location, Massachusetts
2017,9.38E+17,@JustinTHaskins @elizabethforma Except for the countless studies proving that the rate of which the climate is incr… https://t.co/wkies2qrNW,David Eick,9.38E+17,DavidEick3,1,"California, USA","California, USA",User location,California
2017,152164438,RT @GuardianLabsAUS: “Countries need to recognise #renewables as a clean alternative to burning fossil fuels.” Paid for by @AustEthical htt…,Save Westernport,152164438,SaveWesternport,1,"Crib Point, Australia","Crib Point, Australia",User location,
2017,36128340,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Kristian P. Nielsen,36128340,kristianpagh,1,"Copenhagen, Denmark","Copenhagen, Denmark",User location,
2017,1323843236,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Grumpy Indy,1323843236,GrumpyIndy,1,"Dallas, TX","Dallas, TX",User location,
2017,423106023,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Barbara Coffey,423106023,barcoffey09,1, Somewhere in Califorina, Somewhere in Califorina,User location,
2017,712967096,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,ODd BaLL'z PLaCe 🏳️‍🌈,712967096,ericsean467,1,"""DOWn tHAh sCkrEEt...""","""DOWn tHAh sCkrEEt...""",User location,
2017,4670962298,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mr. Jeff,4670962298,JABNM82,1,Beautiful Saskatchewan ,Beautiful Saskatchewan ,User location,
2017,9.28E+17,@globalnews @zooberlin Extreme cold weather all across Canada. The narrative that growing  bananas in Canada is fal… https://t.co/4q2TwE2tl7,Towards the light,9.28E+17,GlobalPatriot19,2,Canada,Canada,User location,
2017,15170258,@_MycroftXXX @1_TMF_ @Over400ppm @NoelTurner194 @ILuvCO2 @Commodity52now @Tokyo_Tom @brandonrgates @4TimesAYear… https://t.co/PpXNxeRMyA,Craig Thomler,15170258,craigthomler,1,Canberra,Canberra,User location,
2017,34317032,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Katharine Hayhoe,34317032,KHayhoe,1,Texas Tech University,Texas Tech University,User location,Texas
